Base de apuração;Sequencial;Código UO;Descrição UO;Código Função;Descrição Função;Código Subfunção;Descrição Subfunção;Código Programa;Descrição Programa;Código Ação;Descrição Ação;Código Subação;Descrição Subação;Descrição Produto;Descrição Unidade de Medida;Código Localizador;Descrição Localizador;Meta física;Meta prevista;Meta executada;Observação a respeito da meta
1º quadrimestre;6249;3700;SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS;14;DIREITOS DA CIDADANIA;422;"DIREITOS INDIVIDUAIS; COLETIVOS E DIFUSOS";127;PROMOÇÃO E DEFESA DE DIREITOS HUMANOS E CIDADANIA;2928;"Promoção; Proteção e Defesa de Direitos das Pessoas LGBT";3;Atendimento psicossocial à População LGBT - CRLGBT;Atendimento realizado;UNIDADE;10;Município de Belo Horizonte;Sim;0;81;"Meta prevista zerada; visto que a previsão está na na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação sobre a execução da meta física."
1º quadrimestre;6250;3700;SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS;14;DIREITOS DA CIDADANIA;422;"DIREITOS INDIVIDUAIS; COLETIVOS E DIFUSOS";127;PROMOÇÃO E DEFESA DE DIREITOS HUMANOS E CIDADANIA;2928;"Promoção; Proteção e Defesa de Direitos das Pessoas LGBT";13;CASA DE ACOLHIMENTO LGBT;Vaga disponibilizada;UNIDADE;10;Município de Belo Horizonte;Não;0;20;Vaga disponibilizada
1º quadrimestre;6251;3700;SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL E DIREITOS HUMANOS;14;DIREITOS DA CIDADANIA;422;"DIREITOS INDIVIDUAIS; COLETIVOS E DIFUSOS";127;PROMOÇÃO E DEFESA DE DIREITOS HUMANOS E CIDADANIA;2941;"PROMOÇÃO; PROTEÇÃO E DEFESA DE DIREITOS DAS POPULAÇÕES EM SITUAÇÃO DE RUA; MIGRANTES E REFUGIADOS";1;"REALIZAÇÃO DE ATIVIDADES DE PROMOÇÃO DOS DIREITOS DAS POPULAÇÕES EM SITUAÇÃO DE RUA; MIGRANTES E REFUGIADOS";Ação realizada;UNIDADE;10;Município de Belo Horizonte;Sim;0;0;"Meta prevista zerada; visto que a previsão está na na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação sobre a execução da meta física."
1º quadrimestre;6190;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;2;SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF/CRAS;Família referenciada;Família;1;Barreiro;Não;0;24371;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta. A meta prevista para o exercício está subdimensionada uma vez que; à época da revisão; os dados do Censo IBGE de 2022 ainda não haviam sido divulgados; gerando a necessidade da correção."
1º quadrimestre;6191;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;2;SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF/CRAS;Família referenciada;Família;2;Centro-Sul;Não;0;16240;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta. A meta prevista para o exercício está subdimensionada uma vez que; à época da revisão; os dados do Censo IBGE de 2022 ainda não haviam sido divulgados; gerando a necessidade da correção."
1º quadrimestre;6192;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;2;SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF/CRAS;Família referenciada;Família;3;Leste;Não;0;23508;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta. A meta prevista para o exercício está subdimensionada uma vez que; à época da revisão; os dados do Censo IBGE de 2022 ainda não haviam sido divulgados; gerando a necessidade da correção."
1º quadrimestre;6193;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;2;SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF/CRAS;Família referenciada;Família;4;Nordeste;Não;0;27021;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta. A meta prevista para o exercício está subdimensionada uma vez que; à época da revisão; os dados do Censo IBGE de 2022 ainda não haviam sido divulgados; gerando a necessidade da correção."
1º quadrimestre;6194;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;2;SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF/CRAS;Família referenciada;Família;5;Noroeste;Não;0;33717;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta. A meta prevista para o exercício está subdimensionada uma vez que; à época da revisão; os dados do Censo IBGE de 2022 ainda não haviam sido divulgados; gerando a necessidade da correção."
1º quadrimestre;6195;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;2;SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF/CRAS;Família referenciada;Família;6;Norte;Não;0;46112;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta. A meta prevista para o exercício está subdimensionada uma vez que; à época da revisão; os dados do Censo IBGE de 2022 ainda não haviam sido divulgados; gerando a necessidade da correção."
1º quadrimestre;6196;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;2;SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF/CRAS;Família referenciada;Família;7;Oeste;Não;0;37944;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta. A meta prevista para o exercício está subdimensionada uma vez que; à época da revisão; os dados do Censo IBGE de 2022 ainda não haviam sido divulgados; gerando a necessidade da correção."
1º quadrimestre;6197;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;2;SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF/CRAS;Família referenciada;Família;8;Pampulha;Não;0;34253;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta. A meta prevista para o exercício está subdimensionada uma vez que; à época da revisão; os dados do Censo IBGE de 2022 ainda não haviam sido divulgados; gerando a necessidade da correção."
1º quadrimestre;6198;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;2;SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF/CRAS;Família referenciada;Família;9;Venda Nova;Não;0;20219;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta. A meta prevista para o exercício está subdimensionada uma vez que; à época da revisão; os dados do Censo IBGE de 2022 ainda não haviam sido divulgados; gerando a necessidade da correção."
1º quadrimestre;6350;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;244;ASSISTÊNCIA COMUNITÁRIA;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;3;"SERVIÇO DE CONVIVÊNCIA E FORTALECIMENTO DE VÍNCULOS PARA CRIANÇAS; ADOLESCENTES; JOVENS; ADULTOS E IDOSAS";Pessoa atendida;Pessoa;10;Município de Belo Horizonte;Não;0;0;"Execução de emendas parlamentares federais destinadas a entidades socioassistenciais; para ações de incremento do Serviço de Convivência e Fortalecimento de Vínculos. A execução financeira neste sequencial destinou-se ao incremento das ações socioassistenciais."
1º quadrimestre;6252;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;3;"SERVIÇO DE CONVIVÊNCIA E FORTALECIMENTO DE VÍNCULOS PARA CRIANÇAS; ADOLESCENTES; JOVENS; ADULTOS E IDOSAS";Pessoa atendida;Pessoa;10;Município de Belo Horizonte;Não;0;2.402;"Meta prevista zerada; visto que a previsão está na na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6201;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;6;Atenção de Proteção Social Básica no Domicílio para pessoas com Deficiência e Idosas;Pessoa atendida;Pessoa;10;Município de Belo Horizonte;Não;0;1018;"Meta prevista zerada; visto que a previsão está na na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6202;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2308;Serviços de Proteção Social Básica;8;ADEQUAÇÃO DOS EQUIPAMENTOS DE PROTEÇÃO SOCIAL BÁSICA;Unidade adequada;UNIDADE;10;Município de Belo Horizonte;Sim;0;0;"Meta prevista zerada; visto que a previsão está na na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação sobre a execução da meta física."
1º quadrimestre;6205;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;19;PROTEÇÃO SOCIAL BÁSICA;2401;Ações Estratégicas de Proteção Social Básica;2;Serviço de Proteção Social Básica Regional;Família atendida;Família;10;Município de Belo Horizonte;Não;0;1605;"Meta prevista zerada; visto que a previsão está na na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6309;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;244;ASSISTÊNCIA COMUNITÁRIA;19;PROTEÇÃO SOCIAL BÁSICA;2405;"Benefícios; Transferência de Renda e Cadastro Único";1;Inserção e manutenção cadastral das famílias no Cadastro Único - CADÚNICO;Cadastro realizado/atualizado;UNIDADE;10;Município de Belo Horizonte;Sim;0;10168;"Meta prevista zerada; visto que a previsão está na na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6209;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;244;ASSISTÊNCIA COMUNITÁRIA;19;PROTEÇÃO SOCIAL BÁSICA;2405;"Benefícios; Transferência de Renda e Cadastro Único";2;Benefícios Eventuais;Benefício concedido;UNIDADE;10;Município de Belo Horizonte;Sim;0;220;"Meta prevista zerada; visto que a previsão está na na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6210;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;244;ASSISTÊNCIA COMUNITÁRIA;19;PROTEÇÃO SOCIAL BÁSICA;2405;"Benefícios; Transferência de Renda e Cadastro Único";4;Benefícios Subsidiários;Benefício concedido;UNIDADE;10;Município de Belo Horizonte;Sim;0;468;"Meta prevista zerada; visto que a previsão está na na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6212;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;243;ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE;19;PROTEÇÃO SOCIAL BÁSICA;2647;Programas e Projetos de Proteção Social Básica;2;Programa de Promoção ao Adolescente Trabalhador;Adolescente atendido;Pessoa;10;Município de Belo Horizonte;Não;0;169;"Meta prevista zerada; visto que a previsão está na na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6213;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;244;ASSISTÊNCIA COMUNITÁRIA;19;PROTEÇÃO SOCIAL BÁSICA;2647;Programas e Projetos de Proteção Social Básica;3;Programa de Orientação para acesso ao Mundo do Trabalho;Pessoa atendida;Pessoa;10;Município de Belo Horizonte;Sim;0;162;"Meta prevista zerada; visto que a previsão está na na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6214;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;244;ASSISTÊNCIA COMUNITÁRIA;19;PROTEÇÃO SOCIAL BÁSICA;2647;Programas e Projetos de Proteção Social Básica;4;"Programa Municipal de Qualificação; Emprego e Renda";Pessoa atendida;Pessoa;10;Município de Belo Horizonte;Sim;0;86;"Meta prevista zerada; visto que a previsão está na na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6216;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;244;ASSISTÊNCIA COMUNITÁRIA;19;PROTEÇÃO SOCIAL BÁSICA;2647;Programas e Projetos de Proteção Social Básica;5;Programa BH em Férias;Pessoa atendida;Pessoa;10;Município de Belo Horizonte;Sim;0;0;"Meta prevista zerada; visto que a previsão está na na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6218;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;20;PROTEÇÃO SOCIAL ESPECIAL;2403;Serviço de Proteção Social Especial de Alta Complexidade;1;Serviço de Acolhimento Institucional em Abrigo para Pessoa com Deficiência;Vaga disponibilizada;UNIDADE;10;Município de Belo Horizonte;Não;0;83;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6220;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;20;PROTEÇÃO SOCIAL ESPECIAL;2403;Serviço de Proteção Social Especial de Alta Complexidade;3;Serviço de Acolhimento Institucional em Abrigo para Criança e Adolescente;Vaga disponibilizada;UNIDADE;10;Município de Belo Horizonte;Não;0;498;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6221;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;20;PROTEÇÃO SOCIAL ESPECIAL;2403;Serviço de Proteção Social Especial de Alta Complexidade;5;Serviço de Acolhimento Institucional em Abrigo para Famílias;Vaga disponibilizada;UNIDADE;10;Município de Belo Horizonte;Não;0;184;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6222;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;20;PROTEÇÃO SOCIAL ESPECIAL;2403;Serviço de Proteção Social Especial de Alta Complexidade;6;Serviço de Acolhimento Institucional em Casa de Passagem para Adulto;Vaga disponibilizada;UNIDADE;10;Município de Belo Horizonte;Não;0;498;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6223;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;20;PROTEÇÃO SOCIAL ESPECIAL;2403;Serviço de Proteção Social Especial de Alta Complexidade;7;Serviço de Acolhimento Institucional em Abrigo para Adultos;Vaga disponibilizada;UNIDADE;10;Município de Belo Horizonte;Não;0;354;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6224;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;20;PROTEÇÃO SOCIAL ESPECIAL;2403;Serviço de Proteção Social Especial de Alta Complexidade;9;Serviço de Acolhimento em Família Acolhedora;Família Habilitada;Família;10;Município de Belo Horizonte;Não;0;52;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6225;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;20;PROTEÇÃO SOCIAL ESPECIAL;2403;Serviço de Proteção Social Especial de Alta Complexidade;12;Serviço de Acolhimento Institucional em Residência Inclusiva para Pessoa com Deficiência;Vaga disponibilizada;UNIDADE;10;Município de Belo Horizonte;Não;0;80;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6226;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;20;PROTEÇÃO SOCIAL ESPECIAL;2403;Serviço de Proteção Social Especial de Alta Complexidade;14;Serviço de Acolhimento em República para Jovens;Vaga disponibilizada;UNIDADE;10;Município de Belo Horizonte;Não;0;12;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6227;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;20;PROTEÇÃO SOCIAL ESPECIAL;2403;Serviço de Proteção Social Especial de Alta Complexidade;16;SERVIÇO DE ACOLHIMENTO INSTITUCIONAL PARA PESSOAS IDOSAS - ILPI;Vaga disponibilizada;UNIDADE;10;Município de Belo Horizonte;Não;0;899;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6229;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;20;PROTEÇÃO SOCIAL ESPECIAL;2403;Serviço de Proteção Social Especial de Alta Complexidade;17;SERVIÇO DE ACOLHIMENTO INSTITUCIONAL EM ABRIGO PARA PESSOA EM SITUAÇÃO DE RUA EM CASO DE PÓS ALTA HOSPITALAR;Vaga disponibilizada;UNIDADE;10;Município de Belo Horizonte;Não;0;20;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6231;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;20;PROTEÇÃO SOCIAL ESPECIAL;2403;Serviço de Proteção Social Especial de Alta Complexidade;19;Serviço de Acolhimento em República para Idosos;Vaga disponibilizada;UNIDADE;10;Município de Belo Horizonte;Não;0;7;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
1º quadrimestre;6232;3701;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;8;ASSISTÊNCIA SOCIAL;245;SERVIÇOS SOCIOASSISTENCIAIS;20;PROTEÇÃO SOCIAL ESPECIAL;2403;Serviço de Proteção Social Especial de Alta Complexidade;24;SERVIÇO DE ACOLHIMENTO INST. EMER. ABRIGO PARA PESSOAS EM SITUAÇÃO DE RUA E OUTRAS;Vaga disponibilizada;UNIDADE;10;Município de Belo Horizonte;Não;0;50;"Meta prevista zerada; visto que a previsão está na UO extinta; devido à Reforma Administrativa. Nesta UO deve-se considerar a quantidade recebida; para fins de observação a respeito da meta."
