PPACODNUMERO;ANO REFERÊNCIA;ÁREA DE RESULTADO;ÁREA DE RESULTADO NOME;U.O.;U.O. NOME;PROGRAMA;PROGRAMA NOME;AÇÃO;AÇÃO NOME;SUBAÇÃO;SUBAÇÃO NOME;PRODUTO;UNIDADE DE MEDIDA;META FÍSICA ANO 1;META FÍSICA ANO 2;META FÍSICA ANO 3;META FÍSICA ANO 4
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0091;E. - LOA 756 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA O RECAPEAMENTO DA AV. MARIO WERNECK - BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0092;E. I. - LOA 859 - ASFALTAMENTO EM RUA NA REGIAO NORTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0093;E. I. - LOA 1049 - RECAPEAMENTO ASFÁLTICO DA RUA IGUASSU - BAIRRO CONCÓRDIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0094;E. I. - LOA 1050 - RECAPEAMENTO ASFÁLTICO DA RUA ITAPEVA - BAIRRO CONCÓRDIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0095;E. I. - LOA 1051 - RECAPEAMENTO ASFÁLTICO DA RUA TAMBORIL - BAIRRO CONCÓRDIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0096;E. I. - LOA 1052 - RECAPEAMENTO ASFÁLTICO DA RUA BEBERIBE - BAIRRO CONCÓRDIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0097;E. I. - LOA 1053 - RECAPEAMENTO ASFÁLTICO DA RUA SAI - BAIRRO CONCÓRDIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0098;E. I. - LOA 1054 - RECAPEAMENTO ASFÁLTICO DA RUA IBITINGA - BAIRRO CONCÓRDIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0099;E. I. - LOA 1056 - RECAPEAMENTO ASFÁLTICO DA RUA BENJAMIN FLORES - BAIRRO SANTO ANTÔNIO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1208;Conservação de Vias Urbanas;0100;E. - LOA 96 - RECAPEAMENTO DA RUA WALTER GUIMARAES FIGUEIREDO, NO BAIRRO BURITIS.;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1219;AQUISIÇÃO, CONSTRUÇÃO, REFORMA E READAPTAÇÃO DE IMÓVEIS;0002;Aquisição, Construção e Readaptação de Imóveis;INTERVENÇÃO CONCLUÍDA/EXECUTADA;UNIDADE;1;11430;11430;11430
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1219;AQUISIÇÃO, CONSTRUÇÃO, REFORMA E READAPTAÇÃO DE IMÓVEIS;0004;Aquisição, Construção e Readaptação de Imóveis;EMPREENDIMENTO EM ANDAMENTO;UNIDADE;2;1;1;1
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1219;AQUISIÇÃO, CONSTRUÇÃO, REFORMA E READAPTAÇÃO DE IMÓVEIS;0006;Reforma e Instalações Elétricas de Baixa e Média Tensão;MANUTENÇÃO EM SUBESTAÇÕES ELÉTRICAS DE MÉDIA TENSÃO;UNIDADE;0;6;6;6
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1219;AQUISIÇÃO, CONSTRUÇÃO, REFORMA E READAPTAÇÃO DE IMÓVEIS;0007;EMPREENDIMENTOS DO ORÇAMENTO PARTICIPATIVO;Intervenção realizada;UNIDADE;1;11;11;11
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1219;AQUISIÇÃO, CONSTRUÇÃO, REFORMA E READAPTAÇÃO DE IMÓVEIS;0008;ELABORAÇÃO DE PROJETO DE REFORMA DO CEMITÉRIO DO BONFIM;PROJETO ELABORADO;UNIDADE;1;1;1;1
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1219;AQUISIÇÃO, CONSTRUÇÃO, REFORMA E READAPTAÇÃO DE IMÓVEIS;0009;REFORMA DE NECRÓPOLES;Necrópole reformado;UNIDADE;1;1;1;1
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1219;AQUISIÇÃO, CONSTRUÇÃO, REFORMA E READAPTAÇÃO DE IMÓVEIS;0010;REFORMA E INSTALAÇÕES ELÉTRICAS DE BAIXA E MÉDIA TENSÃO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1219;AQUISIÇÃO, CONSTRUÇÃO, REFORMA E READAPTAÇÃO DE IMÓVEIS;0023;E. - LOA 144 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA MANUTENÇAO DO CAMPO TELÊ SANTANA - CONSTRUÇAO DO VESTIÁRIO FEMININO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1219;AQUISIÇÃO, CONSTRUÇÃO, REFORMA E READAPTAÇÃO DE IMÓVEIS;0024;E. I. - LOA 258 - REALIZAÇAO DE REFORMA E CONSTRUÇAO NO CRAS PROVIDÊNCIA - BAIRRO MINASLÂNDIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1219;AQUISIÇÃO, CONSTRUÇÃO, REFORMA E READAPTAÇÃO DE IMÓVEIS;0025;E. I. - LOA 701 - REALIZAÇAO DE REFORMA NO CAMPO DO NAJÁ - SANTA EFIGÊNIA - AGLOMERADO DA SERRA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1219;AQUISIÇÃO, CONSTRUÇÃO, REFORMA E READAPTAÇÃO DE IMÓVEIS;0026;E. I. - LOA 752 - CONSTRUÇAO DO VESTIÁRIO FEMININO DO CAMPO TELÊ SANTANA - BAIRRO SINIMBU;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1219;AQUISIÇÃO, CONSTRUÇÃO, REFORMA E READAPTAÇÃO DE IMÓVEIS;0027;E. I. - LOA 753 - REFORMA DO SINE VENDA NOVA - BAIRRO VENDA NOVA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1219;AQUISIÇÃO, CONSTRUÇÃO, REFORMA E READAPTAÇÃO DE IMÓVEIS;0028;E. I. - LOA 754 - REFORMA DO TELHADO DA CARE VENDA NOVA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1219;AQUISIÇÃO, CONSTRUÇÃO, REFORMA E READAPTAÇÃO DE IMÓVEIS;0029;E. I. - LOA 872 - MANUTENÇAO DE UNIDADES DE ATENDIMENTO À SAÚDE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1219;AQUISIÇÃO, CONSTRUÇÃO, REFORMA E READAPTAÇÃO DE IMÓVEIS;0030;E. I. - LOA 936 - REALIZAÇAO DE REFORMA NO IMÓVEL DA PBH, QUE ESTÁ EM COMODATO PARA A ENTIDADE TURMINHA ALEGRE - BAIRRO VILA MARIA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1220;Construção, Ampliação e Reforma de Unidades de Assistência Social;0002;Construção, Ampliação e Reforma de Unidades de Assistência Social/ Manutenção;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0001;INFRAESTRUTURA URBANA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0003;EMPREENDIMENTOS DO ORÇAMENTO PARTICIPATIVO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0006;EXECUÇÃO DE SERVIÇOS E OBRAS PARA ATENDIMENTO DE DEMANDAS EMERGENCIAIS DE REDES DE DRENAGEM;REDE DE DRENAGEM EXECUTADA;METRO;0;800;800;800
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0007;MANUTENÇÃO DA ORLA E DO ESPELHO D'ÁGUA DA LAGOA DA PAMPULHA;LIXO RETIRADO;Tonelada;0;1400;1400;1400
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0008;REFORMA E MANUTENÇÃO DE ELEMENTOS ESTRUTURAIS EM VIADUTOS, TÚNEIS E PASSARELAS;ESTRUTURA RECUPERADA;UNIDADE;0;25;25;25
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0009;SERVIÇOS DE DEMOLIÇÃO E REMOÇÃO DE ENTULHOS;EDIFICAÇÃO DEMOLIDA;UNIDADE;0;200;200;200
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0010;LIMPEZA DE BOCA DE LOBO / TROCA DE GRELHAS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0011;EXECUÇÃO DE SERVIÇOS E OBRAS PARA ATENDIMENTO DE DEMANDAS EMERGENCIAIS DE REDES DE DRENAGEM;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0012;MANUTENÇÃO DA ORLA E DO ESPELHO D'ÁGUA DA LAGOA DA PAMPULHA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0013;REFORMA E MANUTENÇÃO DE ELEMENTOS ESTRUTURAIS EM VIADUTOS, TÚNEIS E PASSARELAS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0014;SERVIÇOS DE DEMOLIÇÃO E REMOÇÃO DE ENTULHOS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0016;E. I. - INFRAESTRUTURA URBANA - INSTALAÇÃO  DE  BRINQUEDOS NA PRAÇA ERNESTO CHE GUEVARA, B. TAQUARIL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0017;E. I. - INFRAESTRUTURA URBANA - À INSTALAÇÃO DE BRINQUEDOS NA PRAÇA PROFESSOR JOSÉ AMERICANO, B. CAIÇARAS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0018;E. I. - INFRAESTRUTURA URBANA - REVITALIZAÇÃO DO CANTEIRO CENTRAL DA AV. SEBASTIÃO DE BRITO;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0030;E. I. - LOA 234 - MANUTENÇAO DE REDE DE DRENAGEM NA RUA CURUPAITI, BAIRRO PADRE EUSTÁQUIO, REGIONAL NOROESTE.;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0031;E. I. - LOA 257 - AO REFORÇO DE DOTAÇAO ORÇAMENTÁRIA DESTINADO À ELABORAÇAO DE PROJETOS, OBRAS ESTRUTURANTES E/OU INSTALAÇÕES NA R VICENTE FEOLA, 250;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0032;E. I. - LOA 272 - AO REFORÇO DA DOTAÇAO ORÇAMENTÁRIA PARA A CONTENÇAO EM GABIAO NAS MARGENS DO CÓRREGO NA AV. VÁRZEA DA PALMA.;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0033;E. I. - LOA 355 - ELABORAÇAO DE PROJETOS E ORÇAMENTOS PARA IMPLEMENTAÇAO E REVITALIZAÇAO DAS ESCADARIAS DO BAIRRO BURITIS.;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0034;E. I. - LOA 356 - IMPLANTAÇAO DE PISTA DE CAMINHADA NA RUA MARCO AURÉLIO DE MIRANDA COM AV. PROTÁSSIO OLIVEIRA PENA, NO BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0035;E. I. - LOA 358 - DESENVOLVIMENTO DE PROJETO OPERACIONAL E AO ARREDONDAMENTO DE QUINA DE ESQUINA DA ESQUINA DA RUA ERNANI AGRÍCOLA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0036;E. I. - LOA 361 - PROJETO E CRIAÇÃO DE ILHA (TRIANGULAR) PARA MELHORIA DA TRAVESSIA DE PEDESTRES NA RUA JOSÉ AMAURY FERRARA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0037;E. I. - LOA 362 - PROJETO E IMPLANTAÇÃO DE REDUTOR DE VELOCIDADE NA RUA JOSÉ AMAURY FERRARA;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0038;E. I. - LOA 363 - AO PROJETO E REDUÇAO DO CANTEIRO DA MÁRIO WERNECK COM RUA ENGENHEIRO ALUÍSIO ROCHA.;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0039;E. I. - LOA 368 - À CONSTRUÇAO, REFORMA E IMPLANTAÇAO DE ESCADARIAS NO BAIRRO BURITIS E COMPLEMENTAÇAO DOS RECURSOS DESTINADOS NA EMENDA 741/LOA 2022;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0040;E. I. - LOA 369 - INSTALAÇAO DE CORRIMAO E REVITALIZAÇAO DE PASSEIOS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0041;E. I. - LOA 374 - DESENVOLVIMENTO DE PROJETO E IMPLEMENTAÇAO DE PRAÇA NA RUA JOSÉ RODRIGUES PEREIRA, NO BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0042;E. I. - LOA 385 - PINTURA E REVITALIZAÇAO DAS QUADRAS DA VILA LEONINA, NA PRAÇA DO ENSINO, RUA ONZE DE ABRIL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0043;E. I. - LOA 387 - IMPLANTAÇAO DE PISTA DE CAMINHADA NA AV. SENADOR LIMA GUIMARAES, NO BAIRRO BURITIS;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0044;E. I. - LOA 389 - DESENVOLVIMENTO DE PROJETO OPERACIONAL E AO ARREDONDAMENTO DA QUINA DE ESQUINA DA RUA MARIA HEILBUTH SURETTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0045;E. I. - LOA 390 - DESENVOLVIMENTO DE PROJETO OPERACIONAL E AO ARREDONDAMENTO DA QUINA DE ESQUINA DA RUA MOACYR JOSÉ BERNARDES;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0046;E. I. - LOA 428 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA OBRAS DE CONTENÇAO NA AVENIDA IVAÍ, 500, BAIRRO DOM BOSCO, DA REGIONAL NOROESTE;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0047;E. I. - LOA 430 - REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA OBRAS DE MANUTENÇAO DE REDE DE DRENAGEM NA RUA ELIAS SALIBA, BAIRRO NOVO GLÓRIA, DA REGIONAL;Serviços administrativos;Metas administrativas;0;0;0;0
9;2024;09;HABITAÇÃO, URBANIZAÇÃO, REGULAÇÃO E AMBIENTE URBANO;2700;SECRETARIA MUNICIPAL DE OBRAS E INFRAESTRUTURA;0233;MANUTENÇÃO DA CIDADE;1396;Infraestrutura Urbana;0048;E. I. - LOA 433 - AO REFORÇO DE DOTAÇAO ORÇAMENTÁRIA PARA OBRAS DE REESTRUTURAÇAO DA PISTA DE CAMINHADA E CICLOFAIXA NA NA REGIONAL NOROESTE;Serviços administrativos;Metas administrativas;0;0;0;0
